350.0	  1.208E-04	  4.652E-04  1.792E-18  1.016E-03  1.935E-17  3.132E-05
350.0	  1.410E-04	  4.652E-04  1.313E-18  1.016E-03  1.418E-17  3.576E-05
350.0	  1.646E-04	  4.652E-04  9.616E-19  1.016E-03  1.038E-17  4.070E-05
350.0	  1.921E-04	  4.652E-04  7.043E-19  1.016E-03  7.604E-18  4.613E-05
350.0	  2.243E-04	  4.652E-04  5.178E-19  1.016E-03  5.590E-18  5.208E-05
350.0	  2.618E-04	  4.652E-04  3.810E-19  1.016E-03  4.114E-18  5.847E-05
350.0	  3.055E-04	  4.652E-04  2.802E-19  1.016E-03  3.026E-18  6.524E-05
350.0	  3.566E-04	  4.652E-04  2.061E-19  1.016E-03  2.225E-18  7.231E-05
350.0	  4.163E-04	  4.652E-04  1.515E-19  1.016E-03  1.636E-18  7.954E-05
350.0	  4.859E-04	  4.652E-04  1.113E-19  1.016E-03  1.202E-18  8.678E-05
350.0	  5.672E-04	  4.652E-04  8.177E-20  1.016E-03  8.830E-19  9.386E-05
350.0	  6.621E-04	  4.652E-04  6.006E-20  1.016E-03  6.485E-19  1.006E-04
350.0	  7.728E-04	  4.652E-04  4.409E-20  1.016E-03  4.761E-19  1.068E-04
350.0	  9.020E-04	  4.652E-04  3.237E-20  1.016E-03  3.495E-19  1.125E-04
350.0	  1.053E-03	  4.652E-04  2.375E-20  1.016E-03  2.565E-19  1.174E-04
350.0	  1.229E-03	  4.652E-04  1.742E-20  1.016E-03  1.881E-19  1.216E-04
350.0	  1.435E-03	  4.652E-04  1.278E-20  1.016E-03  1.380E-19  1.251E-04
350.0	  1.674E-03	  4.652E-04  9.371E-21  1.016E-03  1.012E-19  1.279E-04
350.0	  1.955E-03	  4.652E-04  6.869E-21  1.016E-03  7.418E-20  1.301E-04
350.0	  2.281E-03	  4.652E-04  5.035E-21  1.016E-03  5.437E-20  1.319E-04
350.0	  2.663E-03	  4.652E-04  3.689E-21  1.016E-03  3.984E-20  1.332E-04
350.0	  3.108E-03	  4.652E-04  2.703E-21  1.016E-03  2.919E-20  1.342E-04
350.0	  3.628E-03	  4.652E-04  1.980E-21  1.016E-03  2.138E-20  1.350E-04
350.0	  4.235E-03	  4.652E-04  1.450E-21  1.016E-03  1.566E-20  1.356E-04
350.0	  4.943E-03	  4.652E-04  1.066E-21  1.016E-03  1.151E-20  1.360E-04
350.0	  5.770E-03	  4.652E-04  7.844E-22  1.016E-03  8.471E-21  1.363E-04
350.0	  6.735E-03	  4.652E-04  5.770E-22  1.016E-03  6.231E-21  1.365E-04
350.0	  7.862E-03	  4.652E-04  4.242E-22  1.016E-03  4.581E-21  1.367E-04
350.0	  9.177E-03	  4.652E-04  3.118E-22  1.016E-03  3.368E-21  1.368E-04
350.0	  1.071E-02	  4.652E-04  2.291E-22  1.016E-03  2.474E-21  1.369E-04
350.0	  1.250E-02	  4.652E-04  1.683E-22  1.016E-03  1.818E-21  1.370E-04
350.0	  1.459E-02	  4.652E-04  1.236E-22  1.016E-03  1.335E-21  1.370E-04
350.0	  1.704E-02	  4.652E-04  9.076E-23  1.016E-03  9.801E-22  1.371E-04
350.0	  1.988E-02	  4.652E-04  6.661E-23  1.016E-03  7.193E-22  1.371E-04
350.0	  2.321E-02	  4.652E-04  4.888E-23  1.016E-03  5.279E-22  1.371E-04
350.0	  2.709E-02	  4.652E-04  3.586E-23  1.016E-03  3.873E-22  1.371E-04
350.0	  3.162E-02	  4.652E-04  2.630E-23  1.016E-03  2.840E-22  1.371E-04
350.0	  3.691E-02	  4.652E-04  1.928E-23  1.016E-03  2.083E-22  1.372E-04
350.0	  4.309E-02	  4.652E-04  1.414E-23  1.016E-03  1.527E-22  1.372E-04
350.0	  5.029E-02	  4.652E-04  1.036E-23  1.016E-03  1.119E-22  1.372E-04
350.0	  5.870E-02	  4.652E-04  7.592E-24  1.016E-03  8.199E-23  1.372E-04
350.0	  6.852E-02	  4.652E-04  5.562E-24  1.016E-03  6.006E-23  1.372E-04
350.0	  7.998E-02	  4.652E-04  4.074E-24  1.016E-03  4.399E-23  1.372E-04
350.0	  9.336E-02	  4.652E-04  2.983E-24  1.016E-03  3.222E-23  1.372E-04
350.0	  1.090E-01	  4.652E-04  2.194E-24  1.016E-03  2.369E-23  1.372E-04
350.0	  1.272E-01	  4.652E-04  1.615E-24  1.016E-03  1.744E-23  1.372E-04
350.0	  1.485E-01	  4.652E-04  1.187E-24  1.016E-03  1.282E-23  1.372E-04
350.0	  1.733E-01	  4.652E-04  8.732E-25  1.016E-03  9.429E-24  1.372E-04
350.0	  2.023E-01	  4.652E-04  6.418E-25  1.016E-03  6.931E-24  1.372E-04
350.0	  2.361E-01	  4.652E-04  4.716E-25  1.016E-03  5.093E-24  1.372E-04
350.0	  2.756E-01	  4.652E-04  3.464E-25  1.016E-03  3.741E-24  1.372E-04
350.0	  3.217E-01	  4.652E-04  2.544E-25  1.016E-03  2.747E-24  1.372E-04
350.0	  3.755E-01	  4.652E-04  1.868E-25  1.016E-03  2.017E-24  1.372E-04
350.0	  4.383E-01	  4.652E-04  1.371E-25  1.016E-03  1.480E-24  1.372E-04
350.0	  5.116E-01	  4.652E-04  1.006E-25  1.016E-03  1.086E-24  1.372E-04
350.0	  5.972E-01	  4.652E-04  7.379E-26  1.016E-03  7.969E-25  1.372E-04
350.0	  6.971E-01	  4.652E-04  5.412E-26  1.016E-03  5.845E-25  1.372E-04
350.0	  8.137E-01	  4.652E-04  3.968E-26  1.016E-03  4.285E-25  1.372E-04
350.0	  9.498E-01	  4.652E-04  2.909E-26  1.016E-03  3.141E-25  1.372E-04
350.0	  1.109E+00	  4.652E-04  2.132E-26  1.016E-03  2.303E-25  1.372E-04
350.0	  1.294E+00	  4.652E-04  1.562E-26  1.016E-03  1.687E-25  1.372E-04
350.0	  1.510E+00	  4.652E-04  1.145E-26  1.016E-03  1.236E-25  1.372E-04
350.0	  1.763E+00	  4.652E-04  8.382E-27  1.016E-03  9.052E-26  1.372E-04
350.0	  2.058E+00	  4.652E-04  6.138E-27  1.016E-03  6.629E-26  1.372E-04
350.0	  2.402E+00	  4.652E-04  4.516E-27  1.016E-03  4.877E-26  1.372E-04
350.0	  2.804E+00	  4.652E-04  3.323E-27  1.016E-03  3.588E-26  1.372E-04
350.0	  3.273E+00	  4.652E-04  2.444E-27  1.016E-03  2.639E-26  1.372E-04
350.0	  3.820E+00	  4.652E-04  1.797E-27  1.016E-03  1.941E-26  1.372E-04
350.0	  4.459E+00	  4.652E-04  1.321E-27  1.016E-03  1.426E-26  1.372E-04
350.0	  5.205E+00	  4.652E-04  9.705E-28  1.016E-03  1.048E-26  1.372E-04
350.0	  6.076E+00	  4.652E-04  7.129E-28  1.016E-03  7.699E-27  1.372E-04
350.0	  7.092E+00	  4.652E-04  5.236E-28  1.016E-03  5.654E-27  1.372E-04
350.0	  8.278E+00	  4.652E-04  3.844E-28  1.016E-03  4.151E-27  1.372E-04
350.0	  9.662E+00	  4.652E-04  2.821E-28  1.016E-03  3.047E-27  1.372E-04
350.0	  1.128E+01	  4.652E-04  2.070E-28  1.016E-03  2.235E-27  1.372E-04
350.0	  1.316E+01	  4.652E-04  1.519E-28  1.016E-03  1.640E-27  1.372E-04
350.0	  1.537E+01	  4.652E-04  1.114E-28  1.016E-03  1.203E-27  1.372E-04
350.0	  1.794E+01	  4.652E-04  8.167E-29  1.016E-03  8.819E-28  1.372E-04
350.0	  2.094E+01	  4.652E-04  5.987E-29  1.016E-03  6.465E-28  1.372E-04
350.0	  2.444E+01	  4.652E-04  4.388E-29  1.016E-03  4.738E-28  1.372E-04
350.0	  2.852E+01	  4.652E-04  3.215E-29  1.016E-03  3.472E-28  1.372E-04
350.0	  3.330E+01	  4.652E-04  2.355E-29  1.016E-03  2.543E-28  1.372E-04
350.0	  3.886E+01	  4.652E-04  1.725E-29  1.016E-03  1.863E-28  1.372E-04
350.0	  4.536E+01	  4.652E-04  1.263E-29  1.016E-03  1.364E-28  1.372E-04
350.0	  5.295E+01	  4.652E-04  9.295E-30  1.016E-03  1.004E-28  1.372E-04
350.0	  6.181E+01	  4.652E-04  6.839E-30  1.016E-03  7.385E-29  1.372E-04
350.0	  7.215E+01	  4.652E-04  5.030E-30  1.016E-03  5.432E-29  1.372E-04
350.0	  8.421E+01	  4.652E-04  3.698E-30  1.016E-03  3.994E-29  1.372E-04
350.0	  9.830E+01	  4.652E-04  2.719E-30  1.016E-03  2.936E-29  1.372E-04
350.0	  1.147E+02	  4.652E-04  1.997E-30  1.016E-03  2.157E-29  1.372E-04
350.0	  1.339E+02	  4.652E-04  1.467E-30  1.016E-03  1.584E-29  1.372E-04
350.0	  1.563E+02	  4.652E-04  1.078E-30  1.016E-03  1.164E-29  1.372E-04
350.0	  1.825E+02	  4.652E-04  7.910E-31  1.016E-03  8.542E-30  1.372E-04
350.0	  2.130E+02	  4.652E-04  5.806E-31  1.016E-03  6.270E-30  1.372E-04
350.0	  2.486E+02	  4.652E-04  4.260E-31  1.016E-03  4.601E-30  1.372E-04
350.0	  2.902E+02	  4.652E-04  3.125E-31  1.016E-03  3.375E-30  1.372E-04
350.0	  3.387E+02	  4.652E-04  2.292E-31  1.016E-03  2.475E-30  1.372E-04
350.0	  3.954E+02	  4.652E-04  1.681E-31  1.016E-03  1.815E-30  1.372E-04
350.0	  4.615E+02	  4.652E-04  1.232E-31  1.016E-03  1.330E-30  1.372E-04
350.0	  5.387E+02	  4.652E-04  9.028E-32  1.016E-03  9.750E-31  1.372E-04
350.0	  6.288E+02	  4.652E-04  6.615E-32  1.016E-03  7.144E-31  1.372E-04
